age,sex,i,prev,f
0,female,0.0,0.0,0.0
0,male,0.0,0.0,0.0
1,female,0.0,0.0,0.0
1,male,0.0,0.0,0.0
2,female,0.0,0.0,0.0
2,male,0.0,0.0,0.0
3,female,0.0,0.0,0.0
3,male,0.0,0.0,0.0
4,female,0.0,0.0,0.0
4,male,0.0,0.0,0.0
5,female,0.0,0.0,0.0
5,male,0.0,0.0,0.0
6,female,0.0,0.0,0.0
6,male,0.0,0.0,0.0
7,female,0.0,0.0,0.0
7,male,0.0,0.0,0.0
8,female,0.0,0.0,0.0
8,male,0.0,0.0,0.0
9,female,0.0,0.0,0.0
9,male,0.0,0.0,0.0
10,female,0.23062825859134817,0.3971196757096517,0.335017858496806
10,male,0.1663431884493059,0.3268197678120256,0.24172737566449246
11,female,0.23062825859134817,0.29685343647471507,0.335017858496806
11,male,0.1663431884493059,0.24379753669764517,0.24172737566449246
12,female,0.23062825859134817,0.2366963065554671,0.335017858496806
12,male,0.1663431884493059,0.1939898614731124,0.24172737566449246
13,female,0.23062825859134817,0.15544266037520746,0.335017858496806
13,male,0.1663431884493059,0.13205105086048038,0.24172737566449246
14,female,0.23062825859134817,0.11552298053896373,0.335017858496806
14,male,0.1663431884493059,0.09983300362002309,0.24172737566449246
15,female,0.1974182162960822,0.28456127584197516,0.2806368977634526
15,male,0.183734947439049,0.264294494215623,0.23645578876916462
16,female,0.1974182162960822,0.23580474317019046,0.2806368977634526
16,male,0.183734947439049,0.22025827662113076,0.23645578876916462
17,female,0.1974182162960822,0.20111815433394564,0.2806368977634526
17,male,0.183734947439049,0.18851366816240978,0.23645578876916462
18,female,0.1974182162960822,0.17406321088230473,0.2806368977634526
18,male,0.183734947439049,0.15692266143704375,0.23645578876916462
19,female,0.1974182162960822,0.15330469075509479,0.2806368977634526
19,male,0.183734947439049,0.1341946483998668,0.23645578876916462
20,female,0.2488968829573533,0.3055855148407736,0.32910726922533406
20,male,0.22193736966350724,0.2892782670142113,0.29631453835133703
21,female,0.2488968829573533,0.27685139827443916,0.32910726922533406
21,male,0.22193736966350724,0.2576149673790929,0.29631453835133703
22,female,0.2488968829573533,0.2530731574551601,0.32910726922533406
22,male,0.22193736966350724,0.23220188974040212,0.29631453835133703
23,female,0.2488968829573533,0.21836620344103194,0.32910726922533406
23,male,0.22193736966350724,0.18801417732108675,0.29631453835133703
