age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
0,female,7.216742824770762e-05,0.7069160757007497,0.0,0.012279085448371151,0.0,-0.0672357597743138,1.7594557503968982,-0.018586626548891306,0.0,0.0,0.0,17979.386707518453,0.0,0.0
0,male,0.0,0.0,0.0,0.0034817576345944176,0.0,-0.007416078780976068,0.0,0.006024121346131195,0.0,0.0,0.0,26453.203084217042,0.0,0.0
1,female,8.118835677867108e-05,0.686129623376063,0.00022603554968858992,0.011957724810741328,0.012926161165446596,-0.06869426418408087,1.2072979845657799,-0.019161974326706438,0.0,0.0,0.0,15345.708758990904,0.0,0.0
1,male,0.0,0.0,0.0001166504667707234,0.004241282824097912,0.0,-0.012000369553160056,0.0,0.00411648160542198,0.0,0.0,0.0,21494.377019663665,0.0,0.0
2,female,8.660091389724914e-05,0.6757363972137196,0.00022561535105856506,0.011636521064790942,0.010026054643053018,-0.07013590915477474,0.8284547017352195,-0.019729850542432023,0.0,0.0,0.0,13765.501989874374,0.0,0.0
2,male,0.0,0.0,0.00011606840296253269,0.005000858907522264,0.0,-0.016584392142893686,0.0,0.002208937486624818,0.0,0.0,0.0,18519.081380931642,0.0,0.0
3,female,0.00023253795504692498,0.3906764100250798,0.00022415629766086448,0.011315474272458423,0.003985656079255578,-0.07156076502644709,0.5685142316992643,-0.020290275632600007,0.0,0.0,0.0,6511.666714206339,235.56219638743417,407.52259977992753
3,male,5.0456570561315465e-05,0.7089101760111552,0.0001156294978701941,0.005760485896310761,0.009367597449688783,-0.021168146405785876,1.1076701250578658,0.0003014889600842126,0.0,0.0,0.0,5853.902119733262,237.11146570791055,410.20283583043357
4,female,0.00035682476772228846,0.3136558780199043,0.00022174950433777232,0.010994584495712896,0.00103619315652881,-0.07296890184572136,0.3901506338621152,-0.020843269977837895,0.0,0.0,0.0,5578.6585150044275,471.12439277486834,815.0451995598551
4,male,0.0001013301429956416,0.4342014346263255,0.00011477829577199405,0.006520163801903144,0.008666651171202664,-0.025751632197368333,0.8840526023112578,-0.0016058640038382468,0.0,0.0,0.0,5089.905413462981,474.2229314158211,820.4056716608671
5,female,0.000481111580397652,0.2764291768993316,0.00021904852398312225,0.010673851796546304,0.0007716381658324351,-0.07436038936697639,0.26775760593541675,-0.02138885390303205,0.0,0.0,0.0,4645.650315802515,706.6865891623027,1222.5677993397826
5,male,0.000152623296519976,0.3426318541647155,0.00011367064115634141,0.007279892635744481,0.0044031438892658415,-0.030334849373095413,0.705914490839064,-0.003513121434784959,0.0,0.0,0.0,4325.9087071927015,711.3343971237316,1230.6085074913005
6,female,0.0006053983930730155,0.2544875775617638,0.0002163607308358763,0.010353276236971274,0.000630221270294296,-0.07573529705351101,0.18376803124743482,-0.02192704767747685,0.0,0.0,0.0,3712.642116600605,942.2487855497367,1630.0903991197101
6,male,0.00020433860084679052,0.29684706393391064,0.00011256411892851547,0.008039672409279611,0.0027252862948113224,-0.03491779778834306,0.5639517018686773,-0.005420283362378104,0.0,0.0,0.0,3561.912000922421,948.4458628316422,1640.8113433217343
7,female,0.000729685205748379,0.24002057528381246,0.000213686102230583,0.010032857879028176,0.0005417303820809943,-0.07709369407890741,0.12612956020143026,-0.022457871515011562,0.0,0.0,0.0,2779.633917398693,1177.810981937171,2037.6129988996374
7,male,0.00025647852826402967,0.26937618979542766,0.00011145874632697147,0.008799503133963597,0.0018252666457119907,-0.0395004772984088,0.4507728096286843,-0.007327349816231117,0.0,0.0,0.0,2797.9152946521403,1185.5573285395528,2051.014179152168
8,female,0.000868092695176633,0.22659702879751434,0.00020927079463191055,0.009712596784786254,0.0005190269818065505,-0.07843564932807805,0.08657304637971265,-0.02298134557421045,0.0,0.0,0.0,2891.84699636973,1225.3588968125455,2119.870891482333
8,male,0.00028912084503567373,0.27262108049117895,0.00010932927037583466,0.00955938482123973,0.0017449632162304125,-0.044082887758487205,0.36050424655210533,-0.009234320825954084,0.0,0.0,0.0,2998.5049162062337,1270.5529307821334,2198.056570700783
9,female,0.000996545374180493,0.21708540323317296,0.0002039839364293022,0.009392493016331617,0.0005222263052853679,-0.07976123139849713,0.05942477525894084,-0.023497489958487886,0.0,0.0,0.0,3004.060075340767,1272.90681168792,2202.128784065028
9,male,0.0003220254636752771,0.27522685051846885,0.00010671721081374479,0.010319317482573503,0.0018958634235762082,-0.04866502902379907,0.2884772802131143,-0.011141196421153101,0.0,0.0,0.0,3199.0945377603275,1355.5485330247138,2345.098962249398
10,female,0.001119749627934622,0.20999314827508864,0.0001987264869922956,0.009072546635777693,0.0005251831616385792,-0.08107050860153425,0.040791676701532414,-0.024006324716270677,0.0,0.0,0.0,3116.273154311804,1320.4547265632946,2284.3866766477227
10,male,0.0003551844162715095,0.2773653953075131,0.00010412963430695763,0.011079301129415095,0.001971684280852401,-0.05324690094931685,0.23097977927216293,-0.013047976631403072,0.0,0.0,0.0,3399.68415931442,1440.5441352672947,2492.1413537980134
11,female,0.0012652314031742409,0.20450133130353182,0.00019331992476561574,0.008287446495079214,0.000534812071580032,-0.0764482525187026,0.02330998919430135,-0.026576882145966537,0.0,0.0,0.0,3228.4862332828407,1368.0026414386693,2366.644569230418
11,male,0.00038665952209203,0.27915203891838325,0.0001013724673090275,0.010871477846441109,0.001996515047016248,-0.05689272379267797,0.12792589475691607,-0.025022214173931245,0.0,0.0,0.0,3600.2737808685133,1525.5397375098753,2639.1837453466283
12,female,0.0014114175058445712,0.20012314645170284,0.0001879521718887286,0.00750235071132954,0.0005444530066933587,-0.07182151709987714,0.013321106061578606,-0.029124445819760758,0.0,0.0,0.0,3340.699312253878,1415.550556314044,2448.902461813113
12,male,0.00041807402177252535,0.28066703714271113,9.865032636054025e-05,0.010664198278352022,0.0019802180528432846,-0.06053632790222319,0.07089282565291288,-0.03688786039239072,0.0,0.0,0.0,3800.863402422607,1610.535339752456,2786.226136895243
