age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
0,female,0.00012781910685465015,0.06547754224696928,0.0,-0.0035309391912403685,0.0,0.004918075145125756,0.1275943161306803,-0.00014728421072600188,0.0,0.0,0.0,69152.92240684747,21953.308698624434,70909.18710004048
0,male,0.00010545830245975453,0.06556273355385396,0.0,-0.006458273012452738,0.0,0.007937374845195359,0.08280565371652346,-0.014804796761339317,0.0,0.0,0.0,44305.230406090566,14065.152511751814,45430.442596827284
1,female,0.00012933103091196648,0.06545956773855918,1.8148961659720778e-05,-0.003868902630135522,0.013759881737238083,0.004460947906681851,0.14396708593254703,-0.0006612691018673556,0.0,0.0,0.0,68022.9410810608,21594.58446703428,69750.50783640084
1,male,0.00011013186562358597,0.06547812478322745,1.4892032790861139e-05,-0.006132638946381121,0.01929277331896502,0.007172638128701392,0.09894277954723517,-0.012689188593265104,0.0,0.0,0.0,47812.622007937964,15178.610163464153,49026.91080948568
2,female,0.0001305839203759812,0.06544887332369029,1.8046942818798842e-05,-0.0042068653950684595,0.013281696530517572,0.004005596067675182,0.16253125495582055,-0.0011727058669418842,0.0,0.0,0.0,67344.9522855888,21379.34992808018,69055.30027821705
2,male,0.00011323519390503235,0.06543027017439937,1.5225873635139599e-05,-0.005806754864948534,0.018823120706660187,0.006408704665973479,0.11825049325636569,-0.010570999005038034,0.0,0.0,0.0,49917.0569690464,15846.684754491562,51184.79173708072
3,female,0.00011681639836832421,0.0655313797528382,1.65967093483403e-05,-0.0045448274860214076,0.013139700707486174,0.00355202201198097,0.18359634608157457,-0.0016815985502178707,0.0,0.0,0.0,56114.69032219885,17814.187398896156,57539.82531505446
3,male,0.00011152913973519658,0.06540760263959358,1.506731919525202e-05,-0.005480620642647595,0.018602222115794768,0.005645575181201583,0.14135770976977782,-0.008450223827892438,0.0,0.0,0.0,54254.72659248687,17223.722729780264,55632.62439671035
4,female,0.00010120253928355069,0.06569632957366965,1.4354947885980016e-05,-0.004882788902978502,0.013602879677294755,0.0031002281267273543,0.20751868428191858,-0.0021879511895404507,0.0,0.0,0.0,47596.383540696894,15109.96302552851,48805.18058462703
4,male,9.994097659593304e-05,0.06559417408948391,1.3849847160242226e-05,-0.005154236153897426,0.018642058419636086,0.004883250399228168,0.16901949821884393,-0.006326858886244884,0.0,0.0,0.0,50174.65637149357,15928.46234095935,51448.93334595985
5,female,8.538019001192297e-05,0.0659249637945297,1.208059330154116e-05,-0.005220749645919195,0.014524526025531649,0.0026502168021815646,0.2347090978460511,-0.0026917678163605966,0.0,0.0,0.0,39078.07675919495,12405.73865216087,40070.535854199596
5,male,8.820798394951784e-05,0.06583294611469961,1.2207625798623701e-05,-0.004827601273055529,0.018824981607948734,0.004121731045542159,0.20214272366292946,-0.004200899997812295,0.0,0.0,0.0,46094.58615050027,14633.201952138437,47265.24229520935
6,female,6.934729541878493e-05,0.0662629864417779,9.848240455335791e-06,-0.005558709714826951,0.0159420189358465,0.002201990431890179,0.26564202189594777,-0.0031930524557066027,0.0,0.0,0.0,30559.769977692988,9701.514278793227,31335.891123772162
6,male,7.632882947181929e-05,0.06614938964746127,1.0580165912123709e-05,-0.004500715874424228,0.01916837961248304,0.0033610178462585953,0.2418169830197952,-0.0020723429735709908,0.0,0.0,0.0,42014.51592950696,13337.941563317523,43081.551244458846
