age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
0,female,0.0,0.0,0.0,0.03984317494940964,0.0,0.028974281080231826,0.0,-0.06293326026856383,0.0,0.0,0.0,0.0,0.0,0.0
0,male,0.0,0.0,0.0,0.034507234739377175,0.0,-0.006796481459895181,0.0,-0.10017121874736926,0.0,0.0,0.0,0.0,0.0,0.0
1,female,0.0,0.0,0.0,0.03866120699718069,0.0,0.025783652727158393,0.0,-0.060885161598443274,0.0,0.0,0.0,0.0,0.0,0.0
1,male,0.0,0.0,0.0,0.03423412453433751,0.0,-0.006177797505035431,0.0,-0.09436558526918191,0.0,0.0,0.0,0.0,0.0,0.0
2,female,0.0,0.0,0.0,0.037479582954334664,0.0,0.022593151666026025,0.0,-0.05883698791315718,0.0,0.0,0.0,0.0,0.0,0.0
2,male,0.0,0.0,0.0,0.03396109010769592,0.0,-0.005559074260351961,0.0,-0.08852516183221264,0.0,0.0,0.0,0.0,0.0,0.0
3,female,5.362026045086894e-06,0.05709068481301069,5.304615171359761e-07,0.03629830262074216,0.0037349702977301585,0.019402777942732978,0.0026897578177128615,-0.056788739192262044,0.0,0.0,0.0,766.765561742696,243.41763865810685,786.2389729405252
3,male,1.4736135934081714e-06,0.0570783030642234,1.5073144677379986e-07,0.03368813143869888,0.012272611707220906,-0.004940311717955151,0.0006223198440055057,-0.08264974034497323,0.0,0.0,0.0,648.2545971806112,205.79511019519788,664.7182059368944
4,female,1.0768930380404885e-05,0.05709068481301069,1.3226980246870344e-06,0.03511736579640405,0.005432199827756225,0.016212531603166484,0.004135184775212293,-0.054740415415315644,0.0,0.0,0.0,1533.531123485392,486.8352773162137,1572.4779458810503
4,male,2.959483488190154e-06,0.0570783030642234,3.7666299427567237e-07,0.033415248506627235,0.01849697906649225,-0.004321509870030219,0.0011387540282757895,-0.07673911147099303,0.0,0.0,0.0,1296.5091943612224,411.59022039039576,1329.4364118737888
5,female,1.6220994653275417e-05,0.05709068481301068,2.111342024691081e-06,0.0339367722814231,0.0052669588853839645,0.013022412693250399,0.006357299215411809,-0.05269201656183532,0.0,0.0,0.0,2300.2966852280883,730.2529159743206,2358.7169188215757
5,male,4.457686131983049e-06,0.0570783030642234,6.023661784988554e-07,0.033142441290696545,0.018582675406430212,-0.0037026687086981775,0.0020837408830462006,-0.07079306462199382,0.0,0.0,0.0,1944.7637915418338,617.3853305855936,1994.154617810683
6,female,2.171850186398474e-05,0.05709068481301069,2.896401121967641e-06,0.03275652187602998,0.0051034762056222874,0.00983242125892565,0.009773416184969382,-0.0506435426113743,0.0,0.0,0.0,3067.062246970784,973.6705546324274,3144.9558917621007
6,male,5.968298378352823e-06,0.0570783030642234,8.278411770178178e-07,0.03286970977019109,0.01866854333139152,-0.0030837882260916823,0.0038128965779980154,-0.06481138794989263,0.0,0.0,0.0,2593.018388722445,823.1804407807915,2658.8728237475775
7,female,2.7261735766997057e-05,0.05709068481301069,3.6778829133817105e-06,0.031576614380574436,0.004941743872379978,0.006642557346135999,0.015025058033426866,-0.04859499354345998,0.0,0.0,0.0,3833.8278087134804,1217.0881932905343,3931.194864702626
7,male,7.491397443685584e-06,0.057078303064223394,1.0530881672834724e-06,0.03259705392438771,0.018754583004415796,-0.002464868414343147,0.006976922218943616,-0.058793868339462776,0.0,0.0,0.0,3241.272985903056,1028.9755509759893,3323.591029684472
8,female,2.6444309095078318e-05,0.057120925521871264,3.8434274035251535e-06,0.030397049595501196,0.004835691996820478,0.0034528210008479554,0.023098403585819844,-0.04654636933762112,0.0,0.0,0.0,6591.356862798062,2092.494242373228,6758.756403525602
8,male,7.560233451051897e-06,0.05738674246329442,1.132126976876986e-06,0.03232447373256116,0.019198584347717013,-0.0018459092656030393,0.012766454349131397,-0.05274029140090153,0.0,0.0,0.0,4080.9711526404003,1295.5463975426849,4184.614864246939
9,female,2.561955236400594e-05,0.05715337448818877,3.702022107723247e-06,0.02921782732138509,0.004756932578668944,0.00026321226903851594,0.03550944064356699,-0.04449766997337339,0.0,0.0,0.0,9348.885916882644,2967.9002914559214,9586.317942348578
9,male,7.629511556574459e-06,0.05769212237486602,1.1369659545390654e-06,0.03205196917395628,0.019815091859509144,-0.001226910772035102,0.023360077948156706,-0.046650441461975126,0.0,0.0,0.0,4920.669319377745,1562.1172441093804,5045.638698809405
10,female,2.47873975725032e-05,0.05718828275726307,3.5612327342395916e-06,0.028038947358938887,0.004680350458658349,-0.002926268803271209,0.05458857691217048,-0.04244889543023034,0.0,0.0,0.0,12106.414970967224,3843.3063405386147,12413.879481171554
10,male,7.699232651510458e-06,0.057994488096013645,1.1417997607266636e-06,0.03177954022790967,0.020432359573976926,-0.000607872925724319,0.04274406981574379,-0.04052410156040431,0.0,0.0,0.0,5760.3674861150885,1828.688090676076,5906.662533371871
11,female,2.3873531756327315e-05,0.05722594092660057,3.430084036741215e-06,0.02821414021844213,0.004605048291399598,-0.006227627617795998,0.05171394356448578,-0.038014274910305935,0.0,0.0,0.0,14863.944025051807,4718.712389621308,15241.441019994529
