age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
0,female,0.0,0.0,0.0,0.021790001199808423,0.0,0.03607512153176861,0.0,-0.08821301139399068,0.0,0.0,0.0,0.0,0.0,0.0
0,male,0.0,0.0,0.0,0.020500082046353323,0.0,0.0320548636579764,0.0,-0.10428104219742117,0.0,0.0,0.0,0.0,0.0,0.0
1,female,0.0,0.0,0.0,0.02084679294251888,0.0,0.03279804408433315,0.0,-0.08218632137479776,0.0,0.0,0.0,0.0,0.0,0.0
1,male,0.0,0.0,0.0,0.01921560925741909,0.0,0.02935550291859406,0.0,-0.09586547410142417,0.0,0.0,0.0,0.0,0.0,0.0
2,female,0.0,0.0,0.0,0.019903586005167864,0.0,0.029521211091530587,0.0,-0.07614852866233751,0.0,0.0,0.0,0.0,0.0,0.0
2,male,0.0,0.0,0.0,0.017931150398640593,0.0,0.026656271255572222,0.0,-0.08742495213800831,0.0,0.0,0.0,0.0,0.0,0.0
3,female,8.81485902415683e-07,0.07179533581874846,1.1853967668887882e-07,0.018960380387707358,0.020094199969918732,0.026244622674551653,0.0018688302918498947,-0.07009959596906973,0.0,0.0,0.0,1527.4336292928397,484.8995648281143,1566.225594411665
3,male,9.057474781740418e-07,0.07052296114407795,1.2034531059168925e-07,0.016646705468369397,0.018635853786955644,0.02395716871539601,0.001704909160127351,-0.07895934962899853,0.0,0.0,0.0,0.0,0.0,0.0
4,female,1.7664083075904763e-06,0.07179533581874846,2.957848210475773e-07,0.018017176090092617,0.029704953791721635,0.02296827895465478,0.0033377772522170963,-0.06403948588221606,0.0,0.0,0.0,3054.8672585856793,969.7991296562286,3132.45118882333
4,male,1.8143220306108416e-06,0.07052296114407795,3.003561272202687e-07,0.015362274464957987,0.027555792888512197,0.021258195344572163,0.003036852628149093,-0.07046853925310712,0.0,0.0,0.0,0.0,0.0,0.0
5,female,2.65477726533813e-06,0.07179533581874846,4.7237352529677585e-07,0.01707397311226872,0.02930684168890069,0.019692180053151504,0.005960995069776641,-0.05796816086337913,0.0,0.0,0.0,4582.3008878785195,1454.6986944843427,4698.676783234995
5,male,2.7257302780012175e-06,0.07052296114407794,4.794561340359349e-07,0.014077857386761806,0.027167473885907928,0.018559351189627628,0.0054087532944623404,-0.06195239304271775,0.0,0.0,0.0,0.0,0.0,0.0
6,female,3.5466028537228314e-06,0.07179533581874846,6.483067007205911e-07,0.016130771454192894,0.028912023603065252,0.016416326091420453,0.01064521418981948,-0.05188558324804166,0.0,0.0,0.0,6109.734517171359,1939.5982593124572,6264.90237764666
6,male,3.639978858621537e-06,0.07052296114407795,6.576470724383526e-07,0.01279345423213234,0.02678211726946757,0.01586063629708915,0.009632131481060305,-0.05341078238060139,0.0,0.0,0.0,0.0,0.0,0.0
7,female,4.441895180933091e-06,0.07179533581874846,8.23585258605625e-07,0.01518757111581577,0.028520486216492825,0.013140717190893252,0.019009232086036346,-0.045791715245256846,0.0,0.0,0.0,7637.168146464198,2424.4978241405715,7831.127972058326
7,male,4.557074433184395e-06,0.07052296114407794,8.349306837615615e-07,0.011509064999419626,0.02639971257258547,0.013162050713522663,0.017151423814418303,-0.04484357799659737,0.0,0.0,0.0,0.0,0.0,0.0
8,female,4.371128318212031e-06,0.07183012908800024,8.70788722380017e-07,0.014244372097086924,0.028219061719618424,0.009865353473066914,0.033942948268223694,-0.039686518937074956,0.0,0.0,0.0,6723.316436334609,2134.3861701846886,6894.067329747113
8,male,4.474260051863935e-06,0.07053033603666484,8.811121484613417e-07,0.010224689686984596,0.026058389617255012,0.0104635944854946,0.030537343735108143,-0.03625064996425532,0.0,0.0,0.0,5600.599372347382,1777.968054863284,5742.8368179230965
9,female,4.300068711668539e-06,0.07186621017571586,8.539288268267692e-07,0.013301174397960639,0.027959068795704516,0.0065902350594994755,0.06060516805936392,-0.03356995627830106,0.0,0.0,0.0,5809.464726205018,1844.274516228806,5957.006687435899
9,male,4.391176153683607e-06,0.07053801345971454,8.610603418849789e-07,0.008940328293177622,0.025734295917248243,0.007765267659596505,0.05436462270846379,-0.02763186769764031,0.0,0.0,0.0,11201.198744694764,3555.936109726568,11485.673635846193
10,female,4.2287154827129314e-06,0.07190365192995433,8.371270959887622e-07,0.01235797801838868,0.02770359275287384,0.003315362071802855,0.10820445689105486,-0.02744198909588274,0.0,0.0,0.0,4895.61301607543,1554.1628622729231,5019.946045124686
10,male,4.3078221551322e-06,0.07054601241850164,8.411019906957452e-07,0.007655980816351427,0.025413808670148225,0.005067070282433704,0.09677345876849747,-0.01898709994782584,0.0,0.0,0.0,16801.798117042144,5333.904164589852,17228.510453769293
11,female,4.143905154869007e-06,0.07194253279876349,8.196581352833134e-07,0.010967579202666347,0.02741046340765003,-0.0007295829648255039,0.08702831907071538,-0.029409255369947637,0.0,0.0,0.0,3981.761305945839,1264.0512083170402,4082.885402813473
11,male,4.210451374401563e-06,0.07055435354425661,8.201135383957573e-07,0.005683096329903095,0.025057978311806912,0.001589809308597786,0.06203904254953494,-0.02399301286478022,0.0,0.0,0.0,22402.39748938953,7111.872219453136,22971.347271692386
12,female,4.059295980131217e-06,0.07198293737882815,8.022760444956e-07,0.00957741478620569,0.027122579221388755,-0.004774452452080904,0.06999899959980821,-0.03135493114678429,0.0,0.0,0.0,3067.9095958162493,973.9395543611575,3145.82476050226
12,male,4.113398934712748e-06,0.0705630592718477,7.992712551280552e-07,0.003710865015105657,0.02470666518691602,-0.0018872754339151552,0.03977540370341431,-0.028927895978384046,0.0,0.0,0.0,28002.99686173691,8889.84027431642,28714.184089615486
13,female,4.193581449399494e-06,0.07213250443822546,8.130014193737786e-07,0.008187484655363507,0.026612374038096607,-0.00881924641073446,0.056303951638826386,-0.03327911586038596,0.0,0.0,0.0,7766.766647907025,2465.6402060807495,7964.017866470129
13,male,5.289937222722929e-06,0.07126693780453673,9.411572270894569e-07,0.0017392863427728358,0.02398669046517425,-0.005364184019153102,0.025503806001040585,-0.033792342433100336,0.0,0.0,0.0,26700.083169391168,8476.21687962664,27378.18052259308
14,female,4.327532328132551e-06,0.0722724577701254,8.375007877332098e-07,0.0067977886965555085,0.026014879813700872,-0.01286396486154228,0.04528993914946939,-0.035181908486792805,0.0,0.0,0.0,12465.623699997801,3957.340857800341,12782.210972437997
14,male,6.462467018791455e-06,0.07171344008793624,1.1631176270466485e-06,-0.00023164021583307014,0.02321866561460109,-0.008840916521103984,0.016354470459651244,-0.0385869404201684,0.0,0.0,0.0,25397.169477045427,8062.593484936858,26042.17695557068
15,female,4.461149233932647e-06,0.07240369542538892,8.618562269897146e-07,0.00540832679625243,0.025438365707241745,-0.016908607825276603,0.03643178304260255,-0.03706340754615884,0.0,0.0,0.0,17164.480752088577,5449.041509519933,17600.404078405867
15,male,7.630998550196109e-06,0.07202191248269166,1.3833101812052396e-06,-0.002201915189039904,0.022589002054727372,-0.012317473013756746,0.010488400528263286,-0.04331227321885954,0.0,0.0,0.0,24094.25578469969,7648.970090247076,24706.17338854828
