age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
0,female,0.0,0.0,0.0,0.0,0.0,-0.0014836309115708879,0.0,-0.0013399971652593434,0.0,0.0,0.0,0.0,0.0,0.0
0,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,female,0.0,0.0,0.0,0.001613664550106627,0.0,0.0007698097048624453,0.0,-0.004840998491318372,0.0,0.0,0.0,0.0,0.0,0.0
1,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,female,0.0,0.0,0.0,0.003227329100213254,0.0,0.0030235283667004787,0.0,-0.009681996982636745,0.0,0.0,0.0,0.0,0.0,0.0
2,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,female,0.0,0.0,0.0,0.004840993650319879,0.0,0.005277525220665517,0.0,-0.014522995473955112,0.0,0.0,0.0,0.0,0.0,0.0
3,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,female,0.0,0.0,0.0,0.00645465820042651,0.0,0.00753180041355691,0.0,-0.019363993965273496,0.0,0.0,0.0,0.0,0.0,0.0
4,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,female,0.0,0.0,0.0,0.008068322750533137,0.0,0.009786354092252494,0.0,-0.024204992456591867,0.0,0.0,0.0,0.0,0.0,0.0
5,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,female,0.0,0.0,0.0,0.00968198730063976,0.0,0.012041186403706492,0.0,-0.029045990947910227,0.0,0.0,0.0,0.0,0.0,0.0
6,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,female,0.0,0.0,0.0,0.011295651850746396,0.0,0.014296297494952632,0.0,-0.033886989439228625,0.0,0.0,0.0,0.0,0.0,0.0
7,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,female,0.0,0.0,0.0,0.01290931640085302,0.0,0.01655168751309569,0.0,-0.03872798793054699,0.0,0.0,0.0,0.0,0.0,0.0
8,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,female,0.0,0.0,0.0,0.014522980950959634,0.0,0.018807356605330137,0.0,-0.043568986421865324,0.0,0.0,0.0,0.0,0.0,0.0
9,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,female,0.0,0.0,0.0,0.02086641665297814,0.0,0.021063304918915754,0.0,-0.04840998491318373,0.0,0.0,0.0,0.0,0.0,0.0
10,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,female,0.0,0.0,0.0,0.022798115791920832,0.0,0.020828269810433685,0.0,-0.05325098340450213,0.0,0.0,0.0,0.0,0.0,0.0
11,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,female,0.0,0.0,0.0,0.024729915600724836,0.0,0.020597067888346584,0.0,-0.05809198189582045,0.0,0.0,0.0,0.0,0.0,0.0
12,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,female,0.0,0.0,0.0,0.02666181611124916,0.0,0.020369691662053633,0.0,-0.06293298038713885,0.0,0.0,0.0,0.0,0.0,0.0
13,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,female,0.0,0.0,0.0,0.02859381735536207,0.0,0.02014613365557957,0.0,-0.06777397887845725,0.0,0.0,0.0,0.0,0.0,0.0
14,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,female,0.0,0.0,0.0,0.030525919364956917,0.0,0.019926386407579537,0.0,-0.0726149773697756,0.0,0.0,0.0,0.0,0.0,0.0
15,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,female,0.0,0.0,0.0,0.03085867487772058,0.0,0.016594633983906475,0.0,-0.07265762918005508,0.0,0.0,0.0,0.0,0.0,0.0
16,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,female,0.0,0.0,0.0,0.031191531219739797,0.0,0.01326667743970265,0.0,-0.07270028099033442,0.0,0.0,0.0,0.0,0.0,0.0
17,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,female,5.6883029720616754e-06,0.06488529579721805,5.832381461003258e-07,0.03152448842298067,0.0060176559639304765,0.009942509357272016,1.2885516008039682e-07,-0.07334746613078255,0.0,0.0,0.0,4508.980948040497,1431.4225235459817,4623.494751704156
18,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,female,1.1389796746937148e-05,0.06488529579721805,1.4564184264694128e-06,0.031857546519326485,0.008818424263028429,0.006622122333417354,7.059050108487563e-05,-0.07356695329857105,0.0,0.0,0.0,9017.961896080995,2862.8450470919634,9246.989503408313
19,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,female,1.7104503922622578e-05,0.06488529579721806,2.330894008818609e-06,0.0321907055407504,0.008626358122646848,0.0033055089793810333,0.038671472866779334,-0.07378640917671443,0.0,0.0,0.0,13526.942844121491,4294.267570637944,13870.484255112471
20,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,female,2.2869523901345233e-05,0.06488529579721805,3.208659859326204e-06,0.03284487542304248,0.008470091640711788,0.0019924125741495255,0.03499267876421636,-0.07228732929019677,0.0,0.0,0.0,18035.92379216199,5725.690094183927,18493.979006816626
21,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,female,2.8666523740663793e-05,0.06488529579721805,4.08881589389414e-06,0.03349945162880104,0.008314555204348109,0.0006793220646031974,0.03166384424805832,-0.07078587018738307,0.0,0.0,0.0,22544.904740202488,7157.112617729908,23117.473758520784
22,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,female,2.8164199549232403e-05,0.06479566722364889,4.3310877283220685e-06,0.034154434415989005,0.008232291671527805,-0.0006337625488094627,0.028651678230980075,-0.06928202819659132,0.0,0.0,0.0,19632.428247213626,6232.516905236514,20131.029607035645
23,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,female,2.7658853571667007e-05,0.06470225513548548,4.2567067711570665e-06,0.03480982404279852,0.00818836542000201,-0.0019468412656595165,0.025926056535985998,-0.06777579964053858,0.0,0.0,0.0,16719.95175422476,5307.92119274312,17144.58545555051
24,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,female,2.7150472293344044e-05,0.06460481479539931,4.182114744556469e-06,0.03546562076749851,0.00814557082580268,-0.003259914085434858,0.02345972063654266,-0.06626718083628838,-9788.960770578415,-9113.563349122014,-27760.959257694456,13807.475261235895,4383.325480249728,14158.141304065373
25,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12394.027389814231,-11078.57435119651,-41390.00991034168,0.0,0.0,0.0
26,female,2.6639041898948632e-05,0.06450307989307297,4.107311217138474e-06,0.0361218248485632,0.00810396429777289,-0.004572981007707075,0.021228005054623203,-0.06475616809512057,-9788.960770578415,-9113.563349122014,-27760.959257694456,10894.998768247033,3458.7297677563324,11171.697152580235
26,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12394.027389814231,-11078.57435119651,-41390.00991034168,0.0,0.0,0.0
27,female,2.6124548169067456e-05,0.06439676011463091,4.03229575674631e-06,0.036778436544626925,0.00806360732678639,-0.0058860420320164634,0.01920859069053391,-0.06324275772275142,-9788.960770578415,-9113.563349122014,-27760.959257694456,7982.522275258169,2534.134055262939,8185.253001095097
27,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12394.027389814231,-11078.57435119651,-41390.00991034168,0.0,0.0,0.0
