age,sex,prev,disability_rate,i,i_apc,f,f_apc,r,r_apc,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
0,female,0.0,0.0,0.0,0.024194491149598218,0.0,0.10886683695583386,0.0,-0.07258354603234068,0.0,0.0,0.0,0.0,0.0,0.0
0,male,0.0,0.0,0.0,0.024194098511248298,0.0,0.10886685435938069,0.0,-0.07258236811611302,0.0,0.0,0.0,0.0,0.0,0.0
1,female,0.0,0.0,0.0,0.02325490417456701,0.0,0.10032171704823244,0.0,-0.06976478228848332,0.0,0.0,0.0,0.0,0.0,0.0
1,male,0.0,0.0,0.0,0.022614716826474698,0.0,0.10142005848745009,0.0,-0.06784421832364242,0.0,0.0,0.0,0.0,0.0,0.0
2,female,0.0,0.0,0.0,0.022315317199535844,0.0,0.09177659714063109,0.0,-0.06694601854462608,0.0,0.0,0.0,0.0,0.0,0.0
2,male,0.0,0.0,0.0,0.02103533514170111,0.0,0.09397326261551958,0.0,-0.06310606853117187,0.0,0.0,0.0,0.0,0.0,0.0
3,female,0.0,0.0,0.0,0.021375730224504626,0.0,0.08323147723302969,0.0,-0.06412725480076868,0.0,0.0,0.0,0.0,0.0,0.0
3,male,0.0,0.0,0.0,0.019455953456927508,0.0,0.08652646674358914,0.0,-0.058367918738701265,0.0,0.0,0.0,0.0,0.0,0.0
4,female,0.0,0.0,0.0,0.02043614324947345,0.0,0.07468635732542836,0.0,-0.061308491056911406,0.0,0.0,0.0,0.0,0.0,0.0
4,male,0.0,0.0,0.0,0.01787657177215393,0.0,0.07907967087165851,0.0,-0.053629768946230734,0.0,0.0,0.0,0.0,0.0,0.0
5,female,0.0,0.0,0.0,0.019496556274442245,0.0,0.0661412374178271,0.0,-0.058489727313054046,0.0,0.0,0.0,0.0,0.0,0.0
5,male,0.0,0.0,0.0,0.016297190087380328,0.0,0.07163287499972798,0.0,-0.04889161915376014,0.0,0.0,0.0,0.0,0.0,0.0
6,female,0.0,0.0,0.0,0.018556969299411044,0.0,0.05759611751022566,0.0,-0.0556709635691967,0.0,0.0,0.0,0.0,0.0,0.0
6,male,0.0,0.0,0.0,0.014717808402606733,0.0,0.06418607912779742,0.0,-0.04415346936128956,0.0,0.0,0.0,0.0,0.0,0.0
7,female,0.0,0.0,0.0,0.017617382324379857,0.0,0.04905099760262423,0.0,-0.052852199825339403,0.0,0.0,0.0,0.0,0.0,0.0
7,male,0.0,0.0,0.0,0.013138426717833164,0.0,0.05673928325586679,0.0,-0.039415319568819066,0.0,0.0,0.0,0.0,0.0,0.0
8,female,0.0,0.0,0.0,0.016677795349348653,0.0,0.013149584723338492,0.0,-0.09159621681513076,0.0,0.0,0.0,0.0,0.0,0.0
8,male,0.0,0.0,0.0,0.011559045033059557,0.0,0.02700622326433122,0.0,-0.01732895160312349,0.0,0.0,0.0,0.0,0.0,0.0
9,female,0.0,0.0,0.0,0.012903366636730172,0.0,-0.012434689789890326,0.0,-0.10329092272443517,0.0,0.0,0.0,0.0,0.0,0.0
9,male,0.0,0.0,0.0,0.008704260523879112,0.0,0.005186456175969877,0.0,-0.004367074250635497,0.0,0.0,0.0,0.0,0.0,0.0
10,female,0.0,0.0,0.0,0.004694063777719358,0.0,-0.03772046569815565,0.0,-0.11476585336078463,0.0,0.0,0.0,0.0,0.0,0.0
10,male,0.0,0.0,0.0,0.007438478402832864,0.0,-0.016422019719525324,0.0,0.008661279549279463,0.0,0.0,0.0,0.0,0.0,0.0
11,female,0.0,0.0,0.0,0.004003751335482161,0.0,-0.044831741271261556,0.0,-0.10619946415291144,0.0,0.0,0.0,0.0,0.0,0.0
11,male,0.0,0.0,0.0,0.00621271409091372,0.0,-0.023655425911352345,0.0,0.010475750052684564,0.0,0.0,0.0,0.0,0.0,0.0
12,female,0.0,0.0,0.0,0.0033135016653497024,0.0,-0.05194082705990208,0.0,-0.0975975390902778,0.0,0.0,0.0,0.0,0.0,0.0
12,male,0.0,0.0,0.0,0.004987074944398271,0.0,-0.03088878413041425,0.0,0.012298488487119077,0.0,0.0,0.0,0.0,0.0,0.0
13,female,4.675069967069779e-05,0.003238777733649487,7.572544738550257e-06,0.0026233147831297692,0.0009485274695552292,-0.0590477197197046,0.00042668993297965166,-0.08895985846544788,0.0,0.0,0.0,528.0225450337053,221.85821215257596,430.40493153014944
13,male,4.751383103693451e-05,0.00449550740487212,1.1633391740034204e-05,0.00376156100798756,0.004625132031833752,-0.03812209436506139,0.008555994552172234,0.014129471470252637,0.0,0.0,0.0,614.8011207315617,258.3197985785469,501.14040938397034
14,female,9.368997865717506e-05,0.003238777733649487,1.8839151260262376e-05,0.0019331907045484712,0.0013037522325999047,-0.06615241590145678,0.0009530742069638733,-0.08028620121265802,0.0,0.0,0.0,1056.0450900674107,443.7164243051519,860.8098630602989
14,male,9.522522698080086e-05,0.00449550740487212,2.8581640279475184e-05,0.0025361723256029987,0.006441815317813939,-0.04535535660526312,0.015040785983034105,0.015968675689317785,0.0,0.0,0.0,1229.6022414631234,516.6395971570938,1002.2808187679407
15,female,0.00014081840912151698,0.003238777733649487,3.0043582483810734e-05,0.0012431294455338172,0.001203362589962818,-0.07325491225072467,0.0021286366391224977,-0.07157634489871043,0.0,0.0,0.0,1584.067635101116,665.5746364577279,1291.2147945904483
15,male,0.00014313480664035022,0.00449550740487212,4.500402538637939e-05,0.0013109089420906069,0.005981255114457664,-0.052588570839796726,0.02647229664517003,0.017816077893514998,0.0,0.0,0.0,1844.403362194685,774.9593957356408,1503.421228151911
16,female,0.0001881365694174086,0.003238777733649487,4.042162814215162e-05,0.000445919051039443,0.0012118015963089252,-0.07014271562251678,0.0049546265503388354,-0.06250842948197953,0.0,0.0,0.0,2112.0901801348214,887.4328486103038,1721.6197261205978
16,male,0.00019124319951907223,0.00449550740487212,6.162039574906021e-05,0.001676644727277491,0.0059725360877807545,-0.052073128810734975,0.045141917216154896,0.014899028649873488,0.0,0.0,0.0,2459.204482926247,1033.2791943141876,2004.5616375358813
17,female,0.00023564505320174367,0.003238777733649487,5.0324276324265554e-05,-0.0003512284922457063,0.0012202781186157739,-0.06702831243763353,0.011554209835677691,-0.05340386600456644,0.0,0.0,0.0,2640.112725168527,1109.2910607628799,2152.024657650747
17,male,0.0002395510710529962,0.00449550740487212,7.810245234438682e-05,0.0020425058997689143,0.005963788073321866,-0.05155763875452629,0.07699115916926387,0.011990131090841528,0.0,0.0,0.0,3074.0056036578085,1291.5989928927345,2505.702046919852
18,female,0.000271421326762882,0.005039352009766269,6.815589992926352e-05,-0.0011483131686641362,0.0016073658245816952,-0.06391169932581715,0.02700060085603185,-0.04426242788238329,0.0,0.0,0.0,2560.7594735875673,1075.9493584816796,2087.341755444345
18,male,0.00030153604192527844,0.00658247931532764,0.00011403525412615925,0.0024084925037761783,0.006193279617193303,-0.05104210066058992,0.1313336795426934,0.00908936216474166,0.0,0.0,0.0,2930.805983649856,1231.4310853821767,2388.976306207106
19,female,0.0003073409506864837,0.0064254669939319345,8.92246757983523e-05,-0.0019453349621589375,0.002103350057862411,-0.06079287291214864,0.06324219201465386,-0.035083887130662156,0.0,0.0,0.0,2481.406222006607,1042.6076562004794,2022.6588532379426
19,male,0.00036377843290434533,0.007962492602553444,0.00015950317393783548,0.0027746045840379395,0.006457551701024272,-0.05052651451780121,0.22407208414894145,0.006196698883589478,0.0,0.0,0.0,2787.606363641904,1171.263177871619,2272.25056549436
20,female,0.00034340295598225286,0.007525454319625126,0.00010926043197212744,-0.002742293857007654,0.0025006085940114746,-0.05767182981655458,0.14850885717369378,-0.025868014354795712,0.0,0.0,0.0,2402.0529704256483,1009.2659539192788,1957.9759510315403
20,male,0.00042627953093728,0.008942738713630494,0.00020459761133805897,0.003140842184854096,0.006636242524579702,-0.05001088031535859,0.3823647581945865,0.003312118326358351,0.0,0.0,0.0,2644.4067436339524,1111.0952703610612,2155.5248247816144
21,female,0.00037839126627324223,0.00841962085111714,0.00012808819317724368,-0.004237409532396789,0.002827507478601336,-0.05465678848641976,0.13017134470526312,-0.024161553163748472,0.0,0.0,0.0,2322.699718844688,975.9242516380785,1893.2930488251382
21,male,0.0004880208016117597,0.009674949509312906,0.00024884567868936575,0.0025568638589242073,0.006782494540352058,-0.04819525967567012,0.32970872362645925,0.003608686549548196,0.0,0.0,0.0,2501.2071236260003,1050.9273628505032,2038.7990840688688
22,female,0.00041329465473930534,0.009160791776937573,0.0001458418285628871,-0.005732322678968768,0.0031032241371234024,-0.05163984196825852,0.11447665565175637,-0.022453012359667106,0.0,0.0,0.0,2243.3464672637283,942.5825493568782,1828.6101466187358
22,male,0.0005497616461001086,0.010242694041790814,0.0002925516384160611,0.001973239205422551,0.006896455188818325,-0.04637723014416965,0.2843584191910393,0.0039053638189043612,0.0,0.0,0.0,2358.0075036180483,990.7594553399454,1922.0733433561231
23,female,0.0005343933920324927,0.009277856206816178,0.0001637443034791002,-0.007227033387935284,0.0032720432672768995,-0.04862098756840109,0.10105047655703558,-0.020742394957677577,0.0,0.0,0.0,2370.9536743775598,996.1990229567814,1932.6261053755786
23,male,0.0007785534910811884,0.009738253424128802,0.00034399367544154,0.0013899680146311063,0.007144956497721874,-0.04455678788731189,0.2452941339543811,0.004202150170346556,0.0,0.0,0.0,2196.3253093147873,922.825760234711,1790.2819748924226
24,female,0.0006551998346876821,0.009351521917213433,0.0001811291991977926,-0.008721541751057943,0.0033785363322122587,-0.045600222589914335,0.08957724076515669,-0.019029703970324843,0.0,0.0,0.0,2498.5608814913894,1049.8154965566844,2036.6420641324212
24,male,0.0010073437375573801,0.009462955025192775,0.00039903304699201897,0.0008070500765005623,0.007378723743116002,-0.042733929065612776,0.21163919374028356,0.004499045639234499,0.0,0.0,0.0,2034.6431150115259,854.8920651294766,1658.4906064287222
25,female,0.0007757143836368842,0.009402148493916686,0.00019737085764041755,-0.010215847859494049,0.003457101026806217,-0.04257754433183417,0.07979212725869786,-0.01731494240455361,-8584.12901536464,-8389.903476206602,-18039.131023473037,2626.1680886052204,1103.4319701565876,2140.658022889264
25,male,0.0012361324156016647,0.009289565012139987,0.0004533844971365677,0.0002244851809939314,0.0075201481527720675,-0.04090864983413185,0.182639812304074,0.004796050262541277,-10400.444908229287,-11638.207465399444,-29997.68401848309,1872.960920708265,786.9583700242424,1526.6992379650217
26,female,0.0008959374787607978,0.009439082652083913,0.00021247892314015364,-0.011709951804781933,0.003520073269320342,-0.03955295008932423,0.07147472135049446,-0.015598113263171877,-8584.12901536464,-8389.903476206602,-18039.131023473037,2753.775295719051,1157.0484437564905,2244.6739816461063
26,male,0.0014649195518731946,0.009170335170679365,0.0005070502081058561,-0.0003577268811767065,0.007616853409541316,-0.03908094634104857,0.15764779111279975,0.005093164074505504,-10400.444908229287,-11638.207465399444,-29997.68401848309,1711.2787264050032,719.024674919008,1394.9078695013209
27,female,0.0010158695896630915,0.009467217550856367,0.00022646300901689245,-0.013203853678193362,0.003573451728147239,-0.03652643715394281,0.06444432815208262,-0.013879219545077669,-8584.12901536464,-8389.903476206602,-18039.131023473037,2881.3825028328815,1210.6649173563937,2348.689940402949
27,male,0.00169370516997416,0.009083317158860642,0.0005600323571269784,-0.0009395863200837546,0.0076883590812144315,-0.037250814728903583,0.1361056637259797,0.005390387112582325,-10400.444908229287,-11638.207465399444,-29997.68401848309,1549.5965321017418,651.0909798137737,1263.1165010376203
